"Time","Responds","BR1","BR2","BR3","BR4","BR5","BE1","BE2","BE3","BE4","SE1","SE2","SE3","SE4","SE5","SE6","PS1","PS2","PS3","PS4","PS5","WI1","WI2","WI3","highrisk","entertain","entertain_close_time","wfh","wfh_time","block","block_time","business","income","tourtime","gender","marriage","age","education","aveincome"
"2022-05-01",407,4,5,4,4,4,5,4,5,4,5,5,5,5,4,4,2,1,2,1,2,4,4,4,1,2,3,1,3,1,3,2,2,2,1,4,5,3,4
"2022-05-01",229,4,5,4,5,4,4,5,5,4,5,4,5,4,4,4,2,1,2,2,1,5,5,4,1,2,3,1,3,1,3,2,2,2,1,4,6,3,4
"2022-05-01",301,5,4,4,5,5,4,4,5,4,5,4,5,4,5,4,2,1,1,2,1,4,5,4,1,2,3,1,3,1,3,2,2,2,1,4,6,2,4
"2022-05-01",290,4,5,5,4,5,5,4,5,4,4,4,5,4,5,5,2,1,1,2,2,5,4,5,1,2,3,1,3,1,3,2,2,2,1,4,6,2,4
"2022-05-02",188,5,5,4,5,5,4,5,5,4,4,5,5,4,5,4,2,2,1,1,2,4,5,5,1,2,3,1,3,1,3,2,2,2,2,4,6,3,4
"2022-05-02",471,2,1,1,2,2,1,1,1,1,4,2,1,1,4,1,4,5,4,4,5,2,2,2,1,2,6,1,6,2,1,2,4,3,2,4,5,3,5
"2022-05-02",439,2,1,2,2,1,1,1,1,2,2,2,2,1,1,2,4,4,4,4,5,2,2,1,1,2,6,3,6,1,4,2,4,2,1,4,5,3,5
"2022-05-02",557,2,1,1,2,1,1,1,1,1,4,1,1,3,4,2,4,4,5,4,5,2,2,2,1,2,6,1,5,2,4,2,2,3,2,4,4,3,4
"2022-05-02",317,1,2,2,1,1,1,1,1,1,2,1,2,1,4,4,4,5,4,4,5,2,2,1,1,2,6,1,5,1,5,2,5,3,2,4,4,3,5
"2022-05-06",288,4,2,2,2,2,2,2,2,2,3,2,2,4,4,2,2,2,2,3,4,4,4,4,1,2,6,1,6,1,6,2,2,2,1,4,5,3,3
"2022-05-06",360,2,1,1,2,1,1,1,1,1,2,1,1,1,4,1,4,5,4,4,5,2,2,2,1,2,6,1,6,1,6,2,4,3,2,4,5,3,4
"2022-05-07",180,5,4,4,4,3,4,4,3,4,3,4,3,3,2,2,4,5,5,4,4,4,4,4,1,2,5,1,5,1,5,2,4,2,2,4,4,3,4
"2022-05-08",321,2,1,1,2,2,2,1,1,2,4,2,2,1,2,2,4,5,4,4,5,2,2,1,1,2,6,1,6,1,6,2,4,3,1,4,5,3,5
"2022-05-08",373,2,1,2,2,1,2,2,1,2,4,1,2,1,4,2,4,4,4,4,5,2,2,1,1,2,6,1,6,1,6,2,4,3,1,4,5,3,5
"2022-05-09",283,4,5,4,5,4,5,4,5,4,2,4,2,2,2,1,5,4,5,5,4,2,1,1,1,2,4,1,4,1,4,2,5,3,2,4,6,1,1
"2022-05-10",433,4,5,4,5,4,5,2,3,4,2,3,2,1,1,2,4,2,2,4,3,1,1,2,1,2,6,4,1,1,6,2,5,2,2,4,5,2,2
